active_collision_pair,frame_idx,frame_root_angular_budget_usage,frame_root_z_budget_usage,frame_velocity_budget_usage_max,left_anchor_error_xy,left_contact_confidence,left_contact_phase,left_contact_slack,left_elbow_branch_sign,left_foot_vxy,left_heel_height,left_liftoff_probability,left_load_phase,left_lock_weight,left_swing_clearance_error,left_toe_height,max_joint_delta,max_joint_velocity_ratio,min_self_collision_distance,qp_resolve_count,qp_status,right_anchor_error_xy,right_contact_confidence,right_contact_phase,right_contact_slack,right_elbow_branch_sign,right_foot_vxy,right_heel_height,right_liftoff_probability,right_load_phase,right_lock_weight,right_swing_clearance_error,right_toe_height,root_ddz,root_dz,root_z,safety_backtracked,solver_mode,stage_a_high_priority_error,stage_a_iterations,stage_b_detail_error,stage_b_high_priority_error,stage_b_iterations,stage_b_rejected,stage_c_iterations,stage_c_triggered
v3_pelvis_proxy:v3_left_hand_proxy,0,1.0,1.0000000000000009,1.0,0.0,0.13253435306937544,AIR,0.0,-1,0.0,0.08665827390188605,0.0022879224456866273,UNLOADED,0.026446224949632693,0.0,0.11708373766616452,0.1884955592153876,1.0,0.04320291373100783,0,ok,0.0,0.11059360760702311,AIR,0.0,1,0.0,0.10531742340876979,0.0017887757384007763,UNLOADED,0.022079156088982692,0.0,0.08693009141988876,0.0,-0.0050000000000000044,0.745,0,staged_v3,0.6021178414539967,2,1.1366661532962616,0.6018610611380139,2,0,0,0
v3_pelvis_proxy:v3_right_hand_proxy,1,0.9999999999999999,1.0000000000000009,1.0,0.0,0.22685862494652603,AIR,0.0,-1,0.009167712898499693,0.08559335348982061,0.00394228501936523,UNLOADED,0.06634983667728327,0.0,0.12346129484075734,0.1884955592153876,1.0,0.050072053173783715,0,ok,0.0,0.19291081731835294,AIR,0.0,1,0.0037702633765366663,0.0962694511248806,0.003070489562559682,UNLOADED,0.05612702220464057,0.0,0.09135094187042336,0.0,-0.0050000000000000044,0.74,0,staged_v3,0.5242488141576425,2,1.089551270041513,0.5244330212067673,2,0,0,0
v3_torso_proxy:v3_left_forearm_proxy,2,0.9999999999999992,1.0000000000000009,0.9999999999999999,0.0,0.29256635613005816,FLAT,0.0,-1,0.015729030332093663,0.08340912195226936,0.0049077163318433,UNLOADED,0.11130597403101276,0.0,0.11639600316243195,0.18849555921538758,0.9999999999999999,0.05273706179748679,0,ok,0.0,0.25336311229734476,FLAT,0.0,-1,0.010071218442111741,0.08041056549865844,0.003988877648764806,UNLOADED,0.09537211333204854,0.0,0.09307765852499317,0.0,-0.0050000000000000044,0.735,0,staged_v3,0.44718861345349287,2,0.9919811571365124,0.44740024564819536,2,0,0,0
v3_torso_proxy:v3_left_forearm_proxy,3,1.0000000000000002,1.0000000000000009,0.5588096446101902,0.0,0.3464475750635909,FLAT,0.0,-1,0.013488044776439693,0.07929225090707531,0.005074332337350219,UNLOADED,0.15798269621086003,0.0,0.1076983171821927,0.10533313645574982,0.5588096446101902,0.0596284644936064,0,ok,0.0,0.3054160854173742,FLAT,0.0,-1,0.001739473933617371,0.06911275905503185,0.0046469314677887175,UNLOADED,0.1370970582254947,0.0,0.09145069573773461,0.0,-0.0050000000000000044,0.73,0,staged_v3,0.3703319774380947,2,0.9376323502348213,0.37039549211571793,2,0,0,0
v3_torso_proxy:v3_left_forearm_proxy,4,0.9999999999999999,1.0000000000000009,0.4545799779772252,0.0,0.39381921532704667,FLAT,0.0,-1,0.009419788060411475,0.07343416856215251,0.005751610022887377,UNLOADED,0.20469698112488122,0.0,0.10025496880238795,0.08568630715693565,0.4545799779772252,0.06759518229091692,0,ok,0.0,0.3392468551763788,FLAT,0.0,-1,0.011256353578113122,0.0621484998826073,0.005118447633162008,UNLOADED,0.17717973416308447,0.0,0.08896764206315562,0.0,-0.0050000000000000044,0.725,0,staged_v3,0.299858294908313,2,0.9167138038264249,0.2992485452730327,2,0,0,0
v3_torso_proxy:v3_left_forearm_proxy,5,1.0000000000000002,1.0000000000000009,0.6502197090969192,0.0,0.43214131687792123,FLAT,0.0,-1,0.007762470924276158,0.06717869900709474,0.0074453745631077855,SUPPORT,0.25375758489990496,0.0,0.0945669597111285,0.12256352767909043,0.6502197090969192,0.07513120056587959,0,ok,0.0,0.36980219102759715,FLAT,0.0,-1,0.007762475948230397,0.056615469192314805,0.00545630372909366,SUPPORT,0.23174378733046758,0.0,0.08588218442040117,0.0,-0.0050000000000000044,0.72,0,staged_v3,0.23212553890302243,2,0.9199137086645574,0.2276383438459593,2,0,0,0
v3_torso_proxy:v3_right_forearm_proxy,6,0.9999999999999999,1.0000000000000009,0.8121467150027566,0.0,0.4573259564531219,FLAT,0.0,-1,0.007621871441950458,0.06122628099167347,0.03711219120564811,SUPPORT,0.293006067919924,0.0,0.09040234800047732,0.15308604920938462,0.8121467150027566,0.07939888586176062,0,ok,0.0,0.38991924778357195,FLAT,0.0,-1,0.012620623053795221,0.05224876706305108,0.03402657679031875,SUPPORT,0.2753950298643741,0.0,0.08239082029776434,0.0,-0.0050000000000000044,0.715,0,staged_v3,0.17051017604643975,2,0.9352234411960942,0.15542142723795047,2,0,0,0
v3_torso_proxy:v3_right_forearm_proxy,7,0.5849309816909334,1.0000000000000009,0.5083710902385142,0.0,0.47627362537897694,FLAT,0.0,-1,0.010990984050643504,0.056029814273158986,0.0584036382384049,SUPPORT,0.3244048543359392,0.0,0.08659096028053856,0.095825692943445,0.5083710902385142,0.07963962213826974,0,ok,0.0,0.405880651969761,FLAT,0.0,-1,0.01248882470501078,0.048758742334990016,0.05426249622648202,SUPPORT,0.31031602389149926,0.0,0.07861245098527572,0.0,-0.0050000000000000044,0.71,0,staged_v3,0.12117901841947153,2,0.9352775313508848,0.12239613559504164,2,1,0,0
v3_torso_proxy:v3_right_forearm_proxy,8,0.3799522178280802,1.0000000000000009,0.4565209342077175,0.01748486779885864,0.49744165476902374,FLAT,0.0,-1,0.0051895310981090095,0.05120741064785011,0.07365929230030213,SUPPORT,0.3516839743723606,0.0,0.08288189428288428,0.08605216878701488,0.4565209342077175,0.08007738467820354,0,ok,0.0,0.41789290337733287,FLAT,0.0,-1,0.008509442687747892,0.04632488371000162,0.06913185330725559,SUPPORT,0.33825281911319943,0.0,0.07551919910995147,0.0,-0.0050000000000000044,0.705,0,staged_v3,0.12540637474481128,2,0.9490356188243496,0.12657686649551675,2,1,0,0
v3_torso_proxy:v3_right_forearm_proxy,9,0.31547139112027023,1.0000000000000009,0.41106038896418445,0.034583005009232975,0.5137601633400417,FLAT,0.0,-1,0.005556532758241118,0.046569690326300664,0.08449415148772463,SUPPORT,0.3713471794978885,0.0,0.07888292576957774,0.07748305788909869,0.41106038896418445,0.08135192483313168,0,ok,0.021607990166281257,0.4342543353024081,FLAT,0.0,-1,0.0024892245436310416,0.04529849630374565,0.07974690411119567,SUPPORT,0.36060225529055956,0.0,0.07353601878608065,0.0,-0.0050000000000000044,0.7,0,staged_v3,0.13000957508730365,2,0.9714466585317385,0.1317933182928758,2,1,0,0
