active_collision_pair,frame_idx,frame_root_angular_budget_usage,frame_root_z_budget_usage,frame_velocity_budget_usage_max,left_anchor_error_xy,left_contact_confidence,left_contact_phase,left_contact_slack,left_elbow_branch_sign,left_foot_vxy,left_heel_height,left_liftoff_probability,left_load_phase,left_lock_weight,left_swing_clearance_error,left_toe_height,max_joint_delta,max_joint_velocity_ratio,min_self_collision_distance,qp_resolve_count,qp_status,right_anchor_error_xy,right_contact_confidence,right_contact_phase,right_contact_slack,right_elbow_branch_sign,right_foot_vxy,right_heel_height,right_liftoff_probability,right_load_phase,right_lock_weight,right_swing_clearance_error,right_toe_height,root_ddz,root_dz,root_z,safety_backtracked,solver_mode,stage_a_high_priority_error,stage_a_iterations,stage_b_detail_error,stage_b_high_priority_error,stage_b_iterations,stage_b_rejected,stage_c_iterations,stage_c_triggered
v3_torso_proxy:v3_left_forearm_proxy,0,0.20064650478644655,1.0000000000000009,0.4389419433378749,0.0,0.1656832048411028,AIR,0.0,-1,0.0,0.08341402946031204,0.00928777537110251,UNLOADED,0.03282887529035485,0.0,0.09602194227968056,0.08273860707256171,0.4389419433378749,0.05447039352439029,0,ok,0.0,0.18330668747546328,AIR,0.0,1,0.0,0.08674930182669355,0.061047041180568425,UNLOADED,0.03442327131529501,0.0,0.10772520621388884,0.0,-0.0050000000000000044,0.745,0,staged_v3,0.17579128007680825,2,0.843510514026387,0.1726836121074471,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,1,0.1219125967654829,1.0000000000000009,0.3190380189095752,0.0,0.27206433739592195,AIR,0.0,-1,0.014882413925542638,0.07615842130624823,0.014835903129997427,UNLOADED,0.07986870368052171,0.0,0.09763604182337106,0.06013724978532979,0.3190380189095752,0.053254286851283056,0,ok,0.0,0.3061678667988089,AIR,0.0,-1,0.016250832254523742,0.07832509569432569,0.15356482362273202,UNLOADED,0.07936886751921635,0.0,0.10838496499509931,0.0,-0.0050000000000000044,0.74,0,staged_v3,0.16826416627163754,2,0.9092256469059211,0.16627557030644302,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,2,0.08060624592967934,1.0000000000000009,0.2811557012333305,0.0,0.3664034761640703,FLAT,0.0,-1,0.008070450192588629,0.07026752580488686,0.01804105100106646,UNLOADED,0.13585359741714265,0.0,0.09780467123632719,0.05299660113057107,0.2811557012333305,0.05263052892727074,0,ok,0.0,0.3722766610747543,FLAT,0.0,-1,0.03283276856725243,0.07107145113443179,0.26156824520661326,UNLOADED,0.11847527563658383,0.0,0.10732633689396809,0.0,-0.0050000000000000044,0.735,0,staged_v3,0.15950126196980008,2,0.8820179057413438,0.15795844390556124,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,3,0.060612358925929796,1.0000000000000009,0.3020766854704457,0.0,0.43123050418052344,FLAT,0.0,-1,0.01515949123354116,0.06541813087327505,0.01953193524485242,UNLOADED,0.193244425513167,0.0,0.09686391692592976,0.05694011375368241,0.3020766854704457,0.05199504520931392,0,ok,0.0,0.3773995557652508,FLAT,0.0,-1,0.06910060487959173,0.06462597146746488,0.3716313769892244,UNLOADED,0.1422094283454849,0.0,0.1060972302335689,0.0,-0.0050000000000000044,0.73,0,staged_v3,0.14966061771632708,2,0.854617762058202,0.14820275836655636,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,4,0.057215081503423984,1.0000000000000009,0.32975061655063925,0.0,0.4733749766521498,FLAT,0.0,-1,0.019431500321096477,0.06149897214116576,0.020200717627177317,UNLOADED,0.2473580328939392,0.0,0.09534640274673992,0.06215652686833159,0.32975061655063925,0.051223688899551895,0,ok,0.0,0.3301550241945985,FLAT,0.0,-1,0.11877742586268078,0.058663550719069375,0.46635568368057784,UNLOADED,0.14900461310953766,0.0,0.10471615648513635,0.0,-0.0050000000000000044,0.725,0,staged_v3,0.14011655498282138,2,0.8258196028601241,0.13844683905700822,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,5,0.06318982401884832,1.0000000000000009,0.36029885024189784,0.0,0.4835558697093349,FLAT,0.0,-1,0.043782433119522096,0.0587364933983654,0.019394329933446947,SUPPORT,0.2927219518413388,0.0,0.09321484180854252,0.06791473326100772,0.36029885024189784,0.05141636593686953,0,ok,0.0,0.3268270197305968,FLAT,0.0,-1,0.07145439627532105,0.055287778634902605,0.5443766019682461,UNLOADING,0.14899110227935308,0.0,0.10249415809694952,0.0,-0.0050000000000000044,0.72,0,staged_v3,0.13192404728325074,2,0.793574588159268,0.12906483203287342,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,6,0.06408334090528335,1.0000000000000009,0.3922279666543222,0.0,0.5013028106165648,FLAT,0.0,-1,0.034712004824753125,0.05677615670456245,0.018325408324056842,SUPPORT,0.33260080785667484,0.0,0.09114354334123492,0.07393322991442086,0.3922279666543222,0.05199670694762827,0,ok,0.0,0.36419086072553664,FLAT,0.0,-1,0.05749576698729087,0.05376745177612427,0.6350664654538467,UNLOADING,0.1466931531042992,0.0029858714965680655,0.10098846035289502,0.0,-0.0050000000000000044,0.715,0,staged_v3,0.13567772637826828,2,0.75803838322279,0.13002830684579508,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,7,0.06433929215969433,1.0000000000000009,0.47719106500578756,0.018884160050051352,0.5264101047773203,FLAT,0.0,-1,0.021770897069394498,0.05528325964630498,0.017559492522379906,SUPPORT,0.3695139683810954,0.0,0.08927096069966349,0.0899483966508523,0.47719106500578756,0.05300200191200605,0,ok,0.0,0.3875231943732182,FLAT,0.0,-1,0.06676509803737544,0.056577971912310565,0.7123796373911442,UNLOADING,0.14165978290153747,0.004041009957246648,0.1002618089397305,0.0,-0.0050000000000000044,0.71,0,staged_v3,0.13874215588690114,2,0.7186587134368048,0.1299376440977659,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,8,0.0650549193669784,1.0000000000000009,0.5461981271980919,0.03661929330079799,0.5620204204762028,FLAT,0.0,-1,0.004799094699962903,0.054302930187991275,0.01767118012930733,SUPPORT,0.3913502468285055,0.0,0.08792627807911074,0.10295592142860174,0.5461981271980919,0.054549104456590336,0,ok,0.0,0.30180336723619455,FLAT,0.0,-1,0.295711676603935,0.06176214902935427,0.7674677922962378,UNLOADING,0.13144824295501234,0.0016112405854576267,0.10269865708845782,0.0,-0.0050000000000000044,0.705,0,staged_v3,0.13459094383539702,2,0.6764153662599093,0.12435670643447926,2,0,0,0
v3_pelvis_proxy:v3_left_hand_proxy,9,0.06563427862268043,1.0000000000000009,0.5008724152262726,0.05415896597368179,0.5889498414734364,FLAT,0.0,-1,0.005402018791949257,0.053955645166267045,0.017751207796673885,SUPPORT,0.4030801974628044,0.0,0.08731433769616492,0.09441222600363808,0.5008724152262726,0.05654423769726111,0,ok,0.0,0.2350446987371351,FLAT,0.0,-1,0.40568793904844513,0.0671155347891663,0.8064064817249521,UNLOADING,0.11917036970149925,0.0,0.10642324056665267,0.0,-0.0050000000000000044,0.7,0,staged_v3,0.12815542809817249,2,0.6338477098771285,0.11872630772973089,2,0,0,0
